"2017-11-02 15:33:01:083830" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:083929" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:083984" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084012" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:084143" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084255" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:084320" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084392" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:084519" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084606" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:084678" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084789" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:084826" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:084921" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:085222" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:085255" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:085391" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:085489" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:085528" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:085574" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:085653" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:085806" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:085838" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:085926" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:086040" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:086171" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:086280" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:086361" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:086439" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:086515" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:086700" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:086792" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:086991" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:087105" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:087186" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:087349" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:087802" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:087891" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:087954" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:088024" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:088179" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:088332" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:088386" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:088521" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:088824" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:088946" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:089126" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:089181" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:089265" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:089542" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:089630" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:089743" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:089848" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:090322" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:090428" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:090610" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:090668" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:090732" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:090830" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:090925" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:091033" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:091163" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:091230" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:091375" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:091462" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:091517" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:091593" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:091671" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:092083" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:092248" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:092318" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:092399" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:092497" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:092544" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:092599" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:092719" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:092791" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:092907" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:093042" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:093245" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:093316" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:093415" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:093457" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:093588" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:093643" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:093726" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:093824" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:093933" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094059" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094144" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094265" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094351" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094398" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094487" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094661" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094740" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094777" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094819" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:094918" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:094986" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:095039" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:095101" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:095176" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:095280" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:095341" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:095472" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:095553" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:095654" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:095748" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:095868" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096000" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:096058" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096136" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:096203" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096273" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:096384" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096547" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:096630" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096661" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:096753" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:096846" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097003" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097074" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097169" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097224" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097320" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097359" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097439" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097520" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097551" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097631" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097705" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:097810" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:097964" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098011" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098165" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098220" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098337" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098417" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098535" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098616" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098658" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098761" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098818" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:098866" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:098954" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:099055" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:099116" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:099187" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:099403" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:099489" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:099543" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:099590" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:099694" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:099775" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:099913" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100052" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:100117" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100175" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:100285" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100388" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:100458" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100556" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:100721" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100797" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:100885" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:100960" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:101056" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:101098" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:101177" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:101257" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:101357" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:101427" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:101553" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:101633" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:101788" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:101989" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102091" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:102195" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102300" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:102362" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102487" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:102542" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102623" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:102769" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102813" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:102915" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:102986" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:103063" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:103176" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:103240" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:103312" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:103511" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:103615" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:103695" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:103798" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:103996" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:104100" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:104227" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:104360" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:104452" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:104514" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:104556" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:104607" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:104656" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:104814" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:104913" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:105034" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:105129" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:105250" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:105309" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:105393" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:105929" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:106139" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:106300" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:106440" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:106508" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:106611" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:106658" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:106754" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:106829" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:107033" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:107132" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:107176" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:107235" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:107347" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:107523" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:107674" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:107724" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:107823" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:107924" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108073" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:108130" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108223" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:108268" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108314" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:108382" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108499" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:108643" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108772" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:108911" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:108990" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109023" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109120" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109228" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109415" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109492" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109573" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109631" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109759" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109804" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109859" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:109903" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:109986" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110015" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:110178" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110238" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:110299" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110407" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:110541" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110592" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:110705" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110821" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:110890" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:110967" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111012" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111156" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111217" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111294" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111325" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111407" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111444" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111551" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111622" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111682" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111763" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111821" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111874" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:111933" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:111997" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112067" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112100" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112223" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112264" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112315" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112428" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112554" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112622" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112682" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112728" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:112791" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:112913" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113054" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113121" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113170" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113222" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113320" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113382" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113425" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113567" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113663" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113753" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113807" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:113844" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:113887" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114006" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114064" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114130" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114212" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114265" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114342" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114433" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114523" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114641" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114675" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114726" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:114783" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:114933" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115009" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:115119" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115238" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:115288" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115367" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:115459" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115582" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:115759" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115898" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:115950" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:115985" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:116105" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:116279" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:116398" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:116495" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:116571" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:116636" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:116713" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:116823" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:116909" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:116986" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:117098" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:117209" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:117250" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:117329" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:117648" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:117719" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:117766" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:117814" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:117961" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118094" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:118179" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118225" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:118376" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118461" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:118640" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118683" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:118800" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118836" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:118909" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:118964" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:119154" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:119260" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:119344" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:119460" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:119499" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:119539" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:119632" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:119756" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:119959" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:120020" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:120083" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:120185" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:120288" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:120411" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:120499" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:120610" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:120686" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:120763" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:121097" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:121155" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:121316" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:121433" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:121586" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:121752" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:122045" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:122162" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:122293" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:122688" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:122903" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:123061" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:123147" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:123182" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:123205" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:123236" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:123288" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:124258" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:124470" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:124537" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:124694" "Detected Cards: RED Card Detected"
"2017-11-02 15:33:01:124825" "Detected Cards: GREEN Card Detected"
"2017-11-02 15:33:01:124896" "Detected Cards: RED Card Detected"
